دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1399-11,بهمن 1399,سبدگردان مفید,کالایی,2348220966806,0.000659
1399-11,بهمن 1399,مشاور سرمایه گذاری ترنج,درآمد ثابت,2876828259777,0.000808
1399-11,بهمن 1399,مشاور سرمایه گذاری ترنج,سهامی,6973246708463,0.001957
1399-12,اسفند 1399,سایر مدیران,اهرمی,1442831842699,0.000385
1399-12,اسفند 1399,سایر مدیران,بازنشستگی,15506857847183,0.004137
1399-12,اسفند 1399,سایر مدیران,بخشی,230025661851043,0.061361
1399-12,اسفند 1399,سایر مدیران,جسورانه,1931109887309,0.000515
1399-12,اسفند 1399,سایر مدیران,خصوصی,504102035221,0.000134
1399-12,اسفند 1399,سایر مدیران,درآمد ثابت,2852673484090156,0.760974
1399-12,اسفند 1399,سایر مدیران,سهامی,165413383325603,0.044125
1399-12,اسفند 1399,سایر مدیران,شاخصی,7416322515360,0.001978
1399-12,اسفند 1399,سایر مدیران,صندوق در صندوق,776810505363,0.000207
1399-12,اسفند 1399,سایر مدیران,مختلط,16621691721191,0.004434
1399-12,اسفند 1399,سایر مدیران,پروژه‌ای,10578714355023,0.002822
1399-12,اسفند 1399,سایر مدیران,کالایی,27428167241643,0.007317
1399-12,اسفند 1399,سبد گردان اقتصاد بیدار,درآمد ثابت,461936817596,0.000123
1399-12,اسفند 1399,سبد گردان اقتصاد بیدار,سهامی,4241533010294,0.001131
1399-12,اسفند 1399,سبد گردان کاریزما,درآمد ثابت,113157234755372,0.030186
1399-12,اسفند 1399,سبد گردان کاریزما,سهامی,8599198587031,0.002294
1399-12,اسفند 1399,سبد گردان کاریزما,شاخصی,2200678105427,0.000587
1399-12,اسفند 1399,سبدگردان آگاه,درآمد ثابت,26402814708432,0.007043
1399-12,اسفند 1399,سبدگردان آگاه,سهامی,20313282181137,0.005419
1399-12,اسفند 1399,سبدگردان آگاه,مختلط,164741922996,4.4e-05
1399-12,اسفند 1399,سبدگردان توسعه فیروزه,جسورانه,54206685784,1.4e-05
1399-12,اسفند 1399,سبدگردان توسعه فیروزه,خصوصی,1002200399657,0.000267
1399-12,اسفند 1399,سبدگردان توسعه فیروزه,درآمد ثابت,2094171074716,0.000559
1399-12,اسفند 1399,سبدگردان توسعه فیروزه,سهامی,1431729223016,0.000382
1399-12,اسفند 1399,سبدگردان توسعه فیروزه,شاخصی,2622023603586,0.000699
1399-12,اسفند 1399,سبدگردان فارابی,درآمد ثابت,12431623021989,0.003316
1399-12,اسفند 1399,سبدگردان فارابی,سهامی,7965064043793,0.002125
1399-12,اسفند 1399,سبدگردان مفید,درآمد ثابت,131036878606286,0.034955
1399-12,اسفند 1399,سبدگردان مفید,سهامی,68214790195987,0.018197
1399-12,اسفند 1399,سبدگردان مفید,مختلط,3322027065674,0.000886
1399-12,اسفند 1399,سبدگردان مفید,کالایی,2155437627390,0.000575
1399-12,اسفند 1399,مشاور سرمایه گذاری ترنج,درآمد ثابت,3567989019731,0.000952
1399-12,اسفند 1399,مشاور سرمایه گذاری ترنج,سهامی,6953967866572,0.001855
1400-01,فروردین 1400,سایر مدیران,اهرمی,1318901845350,0.00035
1400-01,فروردین 1400,سایر مدیران,بازنشستگی,13587219336133,0.003603
1400-01,فروردین 1400,سایر مدیران,بخشی,203038197366801,0.053845
1400-01,فروردین 1400,سایر مدیران,جسورانه,1931021371279,0.000512
1400-01,فروردین 1400,سایر مدیران,خصوصی,504404795626,0.000134
1400-01,فروردین 1400,سایر مدیران,درآمد ثابت,2919647642869467,0.774278
1400-01,فروردین 1400,سایر مدیران,سهامی,147609060770496,0.039145
1400-01,فروردین 1400,سایر مدیران,شاخصی,6549235994118,0.001737
1400-01,فروردین 1400,سایر مدیران,صندوق در صندوق,751979913387,0.000199
1400-01,فروردین 1400,سایر مدیران,مختلط,15493284122321,0.004109
1400-01,فروردین 1400,سایر مدیران,پروژه‌ای,10578558663242,0.002805
1400-01,فروردین 1400,سایر مدیران,کالایی,25091262025548,0.006654
1400-01,فروردین 1400,سبد گردان اقتصاد بیدار,درآمد ثابت,522235419565,0.000138
1400-01,فروردین 1400,سبد گردان اقتصاد بیدار,سهامی,4020076141374,0.001066
1400-01,فروردین 1400,سبد گردان کاریزما,درآمد ثابت,125024498508320,0.033156
1400-01,فروردین 1400,سبد گردان کاریزما,سهامی,8086402018252,0.002144
1400-01,فروردین 1400,سبد گردان کاریزما,شاخصی,2050447070195,0.000544
1400-01,فروردین 1400,سبدگردان آگاه,درآمد ثابت,31699443265828,0.008407
1400-01,فروردین 1400,سبدگردان آگاه,سهامی,17407467820844,0.004616
1400-01,فروردین 1400,سبدگردان آگاه,مختلط,158706691413,4.2e-05
1400-01,فروردین 1400,سبدگردان توسعه فیروزه,جسورانه,54103974352,1.4e-05
1400-01,فروردین 1400,سبدگردان توسعه فیروزه,خصوصی,1005964506772,0.000267
1400-01,فروردین 1400,سبدگردان توسعه فیروزه,درآمد ثابت,2114940063570,0.000561
1400-01,فروردین 1400,سبدگردان توسعه فیروزه,سهامی,1276253530696,0.000338
1400-01,فروردین 1400,سبدگردان توسعه فیروزه,شاخصی,2384736904493,0.000632
1400-01,فروردین 1400,سبدگردان فارابی,درآمد ثابت,12821538987214,0.0034
1400-01,فروردین 1400,سبدگردان فارابی,سهامی,6999234011582,0.001856
1400-01,فروردین 1400,سبدگردان مفید,درآمد ثابت,131740970958495,0.034937
1400-01,فروردین 1400,سبدگردان مفید,سهامی,61746244073908,0.016375
1400-01,فروردین 1400,سبدگردان مفید,مختلط,3130067607120,0.00083
1400-01,فروردین 1400,سبدگردان مفید,کالایی,1933070450604,0.000513
1400-01,فروردین 1400,مشاور سرمایه گذاری ترنج,درآمد ثابت,4341648600173,0.001151
1400-01,فروردین 1400,مشاور سرمایه گذاری ترنج,سهامی,6182556699339,0.00164
1400-02,اردیبهشت 1400,سایر مدیران,اهرمی,1096571383543,0.000286
1400-02,اردیبهشت 1400,سایر مدیران,بازنشستگی,12675602778814,0.003301
1400-02,اردیبهشت 1400,سایر مدیران,بخشی,189560910873291,0.049363
1400-02,اردیبهشت 1400,سایر مدیران,جسورانه,1932257139591,0.000503
1400-02,اردیبهشت 1400,سایر مدیران,خصوصی,504789231671,0.000131
1400-02,اردیبهشت 1400,سایر مدیران,درآمد ثابت,3022578666127787,0.787107
1400-02,اردیبهشت 1400,سایر مدیران,سهامی,137521385770525,0.035812
1400-02,اردیبهشت 1400,سایر مدیران,شاخصی,6154249716291,0.001603
1400-02,اردیبهشت 1400,سایر مدیران,صندوق در صندوق,751391642188,0.000196
1400-02,اردیبهشت 1400,سایر مدیران,مختلط,15003382177671,0.003907
1400-02,اردیبهشت 1400,سایر مدیران,پروژه‌ای,10578403012992,0.002755
1400-02,اردیبهشت 1400,سایر مدیران,کالایی,24507530914192,0.006382
1400-02,اردیبهشت 1400,سبد گردان اقتصاد بیدار,درآمد ثابت,1152551181498,0.0003
1400-02,اردیبهشت 1400,سبد گردان اقتصاد بیدار,سهامی,3656835545404,0.000952
1400-02,اردیبهشت 1400,سبد گردان کاریزما,درآمد ثابت,118363525407784,0.030823
1400-02,اردیبهشت 1400,سبد گردان کاریزما,سهامی,7740744686757,0.002016
1400-02,اردیبهشت 1400,سبد گردان کاریزما,شاخصی,1914350652828,0.000499
1400-02,اردیبهشت 1400,سبدگردان آگاه,درآمد ثابت,33037978195053,0.008603
1400-02,اردیبهشت 1400,سبدگردان آگاه,سهامی,16483927174072,0.004293
1400-02,اردیبهشت 1400,سبدگردان آگاه,مختلط,158857364447,4.1e-05
1400-02,اردیبهشت 1400,سبدگردان توسعه فیروزه,جسورانه,146816226239,3.8e-05
1400-02,اردیبهشت 1400,سبدگردان توسعه فیروزه,خصوصی,1005847426345,0.000262
1400-02,اردیبهشت 1400,سبدگردان توسعه فیروزه,درآمد ثابت,2138599127774,0.000557
1400-02,اردیبهشت 1400,سبدگردان توسعه فیروزه,سهامی,1189852310029,0.00031
1400-02,اردیبهشت 1400,سبدگردان توسعه فیروزه,شاخصی,2210125230151,0.000576
1400-02,اردیبهشت 1400,سبدگردان فارابی,درآمد ثابت,11236804040672,0.002926
1400-02,اردیبهشت 1400,سبدگردان فارابی,سهامی,6062082787280,0.001579
1400-02,اردیبهشت 1400,سبدگردان مفید,درآمد ثابت,129187770686287,0.033642
1400-02,اردیبهشت 1400,سبدگردان مفید,سهامی,64780408514132,0.016869
1400-02,اردیبهشت 1400,سبدگردان مفید,مختلط,2972235770531,0.000774
1400-02,اردیبهشت 1400,سبدگردان مفید,کالایی,1895352017937,0.000494
1400-02,اردیبهشت 1400,مشاور سرمایه گذاری ترنج,درآمد ثابت,6242732907019,0.001626
1400-02,اردیبهشت 1400,مشاور سرمایه گذاری ترنج,سهامی,5671181277742,0.001477
1400-03,خرداد 1400,سایر مدیران,اهرمی,1126855692417,0.000289
1400-03,خرداد 1400,سایر مدیران,بازنشستگی,12523352228738,0.003206
1400-03,خرداد 1400,سایر مدیران,بخشی,195931033154845,0.050166
1400-03,خرداد 1400,سایر مدیران,جسورانه,2121753562031,0.000543
1400-03,خرداد 1400,سایر مدیران,خصوصی,505695532237,0.000129
1400-03,خرداد 1400,سایر مدیران,درآمد ثابت,3079574294624845,0.788499
1400-03,خرداد 1400,سایر مدیران,سهامی,135576266047862,0.034713
1400-03,خرداد 1400,سایر مدیران,شاخصی,6219699792275,0.001593
1400-03,خرداد 1400,سایر مدیران,صندوق در صندوق,758033786954,0.000194
1400-03,خرداد 1400,سایر مدیران,مختلط,14632960010687,0.003747
1400-03,خرداد 1400,سایر مدیران,پروژه‌ای,10578246984617,0.002708
1400-03,خرداد 1400,سایر مدیران,کالایی,25986538848665,0.006654
1400-03,خرداد 1400,سبد گردان اقتصاد بیدار,درآمد ثابت,1187964766586,0.000304
1400-03,خرداد 1400,سبد گردان اقتصاد بیدار,سهامی,3641435978813,0.000932
1400-03,خرداد 1400,سبد گردان کاریزما,درآمد ثابت,116188029477483,0.029749
1400-03,خرداد 1400,سبد گردان کاریزما,سهامی,7556180762983,0.001935
1400-03,خرداد 1400,سبد گردان کاریزما,شاخصی,1915318667273,0.00049
1400-03,خرداد 1400,سبدگردان آگاه,درآمد ثابت,33398246442391,0.008551
1400-03,خرداد 1400,سبدگردان آگاه,سهامی,16435690583237,0.004208
1400-03,خرداد 1400,سبدگردان آگاه,مختلط,159426210957,4.1e-05
1400-03,خرداد 1400,سبدگردان توسعه فیروزه,جسورانه,149185821897,3.8e-05
1400-03,خرداد 1400,سبدگردان توسعه فیروزه,خصوصی,1015301623343,0.00026
1400-03,خرداد 1400,سبدگردان توسعه فیروزه,درآمد ثابت,2201317830002,0.000564
1400-03,خرداد 1400,سبدگردان توسعه فیروزه,سهامی,1197608050316,0.000307
1400-03,خرداد 1400,سبدگردان توسعه فیروزه,شاخصی,2300180551036,0.000589
1400-03,خرداد 1400,سبدگردان فارابی,درآمد ثابت,10820320632841,0.00277
1400-03,خرداد 1400,سبدگردان فارابی,سهامی,5771347184643,0.001478
1400-03,خرداد 1400,سبدگردان مفید,درآمد ثابت,131416670005407,0.033648
1400-03,خرداد 1400,سبدگردان مفید,سهامی,67264066335227,0.017222
1400-03,خرداد 1400,سبدگردان مفید,مختلط,2984452491126,0.000764
1400-03,خرداد 1400,سبدگردان مفید,کالایی,1955321544948,0.000501
1400-03,خرداد 1400,مشاور سرمایه گذاری ترنج,درآمد ثابت,6849134700175,0.001754
1400-03,خرداد 1400,مشاور سرمایه گذاری ترنج,سهامی,5674673522646,0.001453
1400-04,تیر 1400,سایر مدیران,اهرمی,1370914546342,0.00034
1400-04,تیر 1400,سایر مدیران,بازنشستگی,14337519131434,0.003555
1400-04,تیر 1400,سایر مدیران,بخشی,212697886907877,0.052738
1400-04,تیر 1400,سایر مدیران,جسورانه,2127358049794,0.000527
1400-04,تیر 1400,سایر مدیران,خصوصی,506256438141,0.000126
1400-04,تیر 1400,سایر مدیران,درآمد ثابت,3153945146759062,0.782016
1400-04,تیر 1400,سایر مدیران,سهامی,152350789515087,0.037775
1400-04,تیر 1400,سایر مدیران,شاخصی,7293941755128,0.001809
1400-04,تیر 1400,سایر مدیران,صندوق در صندوق,800049125728,0.000198
1400-04,تیر 1400,سایر مدیران,مختلط,14606111327502,0.003622
1400-04,تیر 1400,سایر مدیران,پروژه‌ای,10578091418463,0.002623
1400-04,تیر 1400,سایر مدیران,کالایی,27172681176574,0.006737
1400-04,تیر 1400,سبد گردان اقتصاد بیدار,درآمد ثابت,1227177235547,0.000304
1400-04,تیر 1400,سبد گردان اقتصاد بیدار,سهامی,4199976937292,0.001041
1400-04,تیر 1400,سبد گردان کاریزما,درآمد ثابت,115272437210804,0.028582
1400-04,تیر 1400,سبد گردان کاریزما,سهامی,8086554258454,0.002005
1400-04,تیر 1400,سبد گردان کاریزما,شاخصی,2177453279374,0.00054
1400-04,تیر 1400,سبد گردان کاریزما,مختلط,341503110623,8.5e-05
1400-04,تیر 1400,سبد گردان کاریزما,کالایی,1004989129985,0.000249
1400-04,تیر 1400,سبدگردان آگاه,درآمد ثابت,34021735011293,0.008436
1400-04,تیر 1400,سبدگردان آگاه,سهامی,18643331985350,0.004623
1400-04,تیر 1400,سبدگردان آگاه,مختلط,172721204402,4.3e-05
1400-04,تیر 1400,سبدگردان توسعه فیروزه,جسورانه,151130766230,3.7e-05
1400-04,تیر 1400,سبدگردان توسعه فیروزه,خصوصی,1021426028653,0.000253
1400-04,تیر 1400,سبدگردان توسعه فیروزه,درآمد ثابت,2255389704214,0.000559
1400-04,تیر 1400,سبدگردان توسعه فیروزه,سهامی,1378961042949,0.000342
