دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1404-Q2,تابستان 1404,سبدگردان آگاه,سهامی - اهرمی,39790950814825.0,0.002303
1404-Q2,تابستان 1404,سبدگردان آگاه,سهامی - بخشی,18660460983165.0,0.00108
1404-Q2,تابستان 1404,سبدگردان آگاه,مختلط,480256555588.0,2.8e-05
1404-Q2,تابستان 1404,سبدگردان آگاه,کالایی (طلا و ...),163112721035593.0,0.009439
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,10153007448037.0,0.000588
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,جسورانه,597909609803.0,3.5e-05
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,خصوصی,1302107519178.0,7.5e-05
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,درآمد ثابت,196060861673709.0,0.011346
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,سهامی,10450842436235.0,0.000605
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,سهامی - اهرمی,116688165516691.0,0.006753
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,سهامی - بخشی,17724734797881.0,0.001026
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,سهامی - شاخصی,5490508309115.0,0.000318
1404-Q2,تابستان 1404,سبدگردان توسعه فیروزه,کالایی (طلا و ...),41672112176531.0,0.002412
1404-Q2,تابستان 1404,سبدگردان فارابی,اختصاصی بازارگردانی,23152584528937.0,0.00134
1404-Q2,تابستان 1404,سبدگردان فارابی,درآمد ثابت,219011075558513.0,0.012674
1404-Q2,تابستان 1404,سبدگردان فارابی,سهامی,8155012871115.0,0.000472
1404-Q2,تابستان 1404,سبدگردان فارابی,سهامی - اهرمی,43697874713701.0,0.002529
1404-Q2,تابستان 1404,سبدگردان فارابی,سهامی - بخشی,1818162253431.0,0.000105
1404-Q2,تابستان 1404,سبدگردان فارابی,کالایی (طلا و ...),9331117872727.0,0.00054
1404-Q2,تابستان 1404,سبدگردان مفید,اختصاصی بازارگردانی,45945752565198.0,0.002659
1404-Q2,تابستان 1404,سبدگردان مفید,بازنشستگی تکمیلی,15371173810000.0,0.00089
1404-Q2,تابستان 1404,سبدگردان مفید,تضمین اصل سرمایه,5975957361498.0,0.000346
1404-Q2,تابستان 1404,سبدگردان مفید,درآمد ثابت,1325828019845445.0,0.076726
1404-Q2,تابستان 1404,سبدگردان مفید,سهامی,184358008814742.0,0.010669
1404-Q2,تابستان 1404,سبدگردان مفید,سهامی - اهرمی,78941545994491.0,0.004568
1404-Q2,تابستان 1404,سبدگردان مفید,سهامی - بخشی,5756605297801.0,0.000333
1404-Q2,تابستان 1404,سبدگردان مفید,سهامی - شاخصی,6352548353700.0,0.000368
1404-Q2,تابستان 1404,سبدگردان مفید,مختلط,2128015419789.0,0.000123
1404-Q2,تابستان 1404,سبدگردان مفید,کالایی (طلا و ...),915484480367423.0,0.052979
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,22376774341901.0,0.001295
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,279644558251747.0,0.016183
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,سهامی,18185483730991.0,0.001052
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,31057182497775.0,0.001797
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,9354188137382.0,0.000541
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,مختلط,31089156872814.0,0.001799
1404-Q2,تابستان 1404,مشاور سرمایه گذاری ترنج,کالایی (طلا و ...),11216746211758.0,0.000649
1404-Q3,پاییز 1404,سایر مدیران,اختصاصی بازارگردانی,3044791098788156.0,0.136408
1404-Q3,پاییز 1404,سایر مدیران,املاک و مستغلات,31922838391760.0,0.00143
1404-Q3,پاییز 1404,سایر مدیران,بازنشستگی تکمیلی,28045397445683.0,0.001256
1404-Q3,پاییز 1404,سایر مدیران,تضمین اصل سرمایه,23763946265336.0,0.001065
1404-Q3,پاییز 1404,سایر مدیران,جسورانه,7233211701941.0,0.000324
1404-Q3,پاییز 1404,سایر مدیران,خصوصی,19218924353432.0,0.000861
1404-Q3,پاییز 1404,سایر مدیران,درآمد ثابت,8292812957836562.0,0.371522
1404-Q3,پاییز 1404,سایر مدیران,سهامی,440933120957626.0,0.019754
1404-Q3,پاییز 1404,سایر مدیران,سهامی - اهرمی,38337397032210.0,0.001718
1404-Q3,پاییز 1404,سایر مدیران,سهامی - بخشی,664246391476656.0,0.029759
1404-Q3,پاییز 1404,سایر مدیران,سهامی - شاخصی,27237713251543.0,0.00122
1404-Q3,پاییز 1404,سایر مدیران,صندوق در صندوق,13542935377814.0,0.000607
1404-Q3,پاییز 1404,سایر مدیران,مختلط,31790644904890.0,0.001424
1404-Q3,پاییز 1404,سایر مدیران,پروژه‌ای,27244001022411.0,0.001221
1404-Q3,پاییز 1404,سایر مدیران,کالایی (طلا و ...),2070233186650234.0,0.092748
1404-Q3,پاییز 1404,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,9162629880405.0,0.00041
1404-Q3,پاییز 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,270106577851339.0,0.012101
1404-Q3,پاییز 1404,سبد گردان اقتصاد بیدار,سهامی,20471537591566.0,0.000917
1404-Q3,پاییز 1404,سبد گردان اقتصاد بیدار,سهامی - اهرمی,68189880999659.0,0.003055
1404-Q3,پاییز 1404,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),33943011873439.0,0.001521
1404-Q3,پاییز 1404,سبد گردان کاریزما,اختصاصی بازارگردانی,42679312869376.0,0.001912
1404-Q3,پاییز 1404,سبد گردان کاریزما,بازنشستگی تکمیلی,7975644684917.0,0.000357
1404-Q3,پاییز 1404,سبد گردان کاریزما,تضمین اصل سرمایه,6826941804355.0,0.000306
1404-Q3,پاییز 1404,سبد گردان کاریزما,درآمد ثابت,410408216313202.0,0.018387
1404-Q3,پاییز 1404,سبد گردان کاریزما,سهامی,11888282682434.0,0.000533
1404-Q3,پاییز 1404,سبد گردان کاریزما,سهامی - اهرمی,235790980667851.0,0.010564
1404-Q3,پاییز 1404,سبد گردان کاریزما,سهامی - بخشی,9034582848624.0,0.000405
1404-Q3,پاییز 1404,سبد گردان کاریزما,سهامی - شاخصی,4382223848053.0,0.000196
1404-Q3,پاییز 1404,سبد گردان کاریزما,صندوق در صندوق,2070569702420.0,9.3e-05
1404-Q3,پاییز 1404,سبد گردان کاریزما,مختلط,3751608108146.0,0.000168
1404-Q3,پاییز 1404,سبد گردان کاریزما,کالایی (طلا و ...),387872214498813.0,0.017377
1404-Q3,پاییز 1404,سبدگردان آگاه,اختصاصی بازارگردانی,40505152271036.0,0.001815
1404-Q3,پاییز 1404,سبدگردان آگاه,املاک و مستغلات,5284810138380.0,0.000237
1404-Q3,پاییز 1404,سبدگردان آگاه,بازنشستگی تکمیلی,7879681423300.0,0.000353
1404-Q3,پاییز 1404,سبدگردان آگاه,درآمد ثابت,481489353034776.0,0.021571
1404-Q3,پاییز 1404,سبدگردان آگاه,سهامی,56049628854960.0,0.002511
1404-Q3,پاییز 1404,سبدگردان آگاه,سهامی - اهرمی,51574553128150.0,0.002311
1404-Q3,پاییز 1404,سبدگردان آگاه,سهامی - بخشی,27409465084914.0,0.001228
1404-Q3,پاییز 1404,سبدگردان آگاه,مختلط,586308880114.0,2.6e-05
1404-Q3,پاییز 1404,سبدگردان آگاه,کالایی (طلا و ...),261148235781071.0,0.0117
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,17239882614040.0,0.000772
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,جسورانه,608599159673.0,2.7e-05
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,خصوصی,1310041184760.0,5.9e-05
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,درآمد ثابت,225710143385766.0,0.010112
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,سهامی,14644289638507.0,0.000656
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,سهامی - اهرمی,143902445325752.0,0.006447
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,سهامی - بخشی,23202152725220.0,0.001039
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,سهامی - شاخصی,10431242572697.0,0.000467
1404-Q3,پاییز 1404,سبدگردان توسعه فیروزه,کالایی (طلا و ...),64695386307456.0,0.002898
1404-Q3,پاییز 1404,سبدگردان فارابی,اختصاصی بازارگردانی,30362699692084.0,0.00136
1404-Q3,پاییز 1404,سبدگردان فارابی,درآمد ثابت,248509122067239.0,0.011133
1404-Q3,پاییز 1404,سبدگردان فارابی,سهامی,11920214050092.0,0.000534
1404-Q3,پاییز 1404,سبدگردان فارابی,سهامی - اهرمی,65930503692394.0,0.002954
1404-Q3,پاییز 1404,سبدگردان فارابی,سهامی - بخشی,4731057490741.0,0.000212
1404-Q3,پاییز 1404,سبدگردان فارابی,کالایی (طلا و ...),38110094981286.0,0.001707
1404-Q3,پاییز 1404,سبدگردان مفید,اختصاصی بازارگردانی,61792430203704.0,0.002768
1404-Q3,پاییز 1404,سبدگردان مفید,بازنشستگی تکمیلی,32968748251522.0,0.001477
1404-Q3,پاییز 1404,سبدگردان مفید,تضمین اصل سرمایه,14451926011381.0,0.000647
1404-Q3,پاییز 1404,سبدگردان مفید,درآمد ثابت,1583427692645661.0,0.070938
1404-Q3,پاییز 1404,سبدگردان مفید,سهامی,281787692541953.0,0.012624
1404-Q3,پاییز 1404,سبدگردان مفید,سهامی - اهرمی,111846452304410.0,0.005011
1404-Q3,پاییز 1404,سبدگردان مفید,سهامی - بخشی,9220034554033.0,0.000413
1404-Q3,پاییز 1404,سبدگردان مفید,سهامی - شاخصی,22445940994663.0,0.001006
1404-Q3,پاییز 1404,سبدگردان مفید,مختلط,2427162777540.0,0.000109
1404-Q3,پاییز 1404,سبدگردان مفید,کالایی (طلا و ...),1535770741397994.0,0.068803
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,49594113240030.0,0.002222
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,312878461614377.0,0.014017
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,سهامی,42479719821013.0,0.001903
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,48528767594181.0,0.002174
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,15655188565378.0,0.000701
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,مختلط,49323442587856.0,0.00221
1404-Q3,پاییز 1404,مشاور سرمایه گذاری ترنج,کالایی (طلا و ...),27423389838678.0,0.001229
1404-Q4,زمستان 1404,سایر مدیران,اختصاصی بازارگردانی,2766084258661268.0,0.111663
1404-Q4,زمستان 1404,سایر مدیران,املاک و مستغلات,73075350249739.0,0.00295
1404-Q4,زمستان 1404,سایر مدیران,بازنشستگی تکمیلی,29737317364788.0,0.0012
1404-Q4,زمستان 1404,سایر مدیران,تضمین اصل سرمایه,24241869730650.0,0.000979
1404-Q4,زمستان 1404,سایر مدیران,جسورانه,8832969464980.0,0.000357
1404-Q4,زمستان 1404,سایر مدیران,خصوصی,19388279324660.0,0.000783
1404-Q4,زمستان 1404,سایر مدیران,درآمد ثابت,9287753361604498.0,0.374934
1404-Q4,زمستان 1404,سایر مدیران,سهامی,423739745541591.0,0.017106
1404-Q4,زمستان 1404,سایر مدیران,سهامی - اهرمی,39914809072358.0,0.001611
1404-Q4,زمستان 1404,سایر مدیران,سهامی - بخشی,619904194554331.0,0.025025
1404-Q4,زمستان 1404,سایر مدیران,سهامی - شاخصی,24166589733380.0,0.000976
1404-Q4,زمستان 1404,سایر مدیران,صندوق در صندوق,17496901871054.0,0.000706
1404-Q4,زمستان 1404,سایر مدیران,مختلط,41843352240505.0,0.001689
1404-Q4,زمستان 1404,سایر مدیران,پروژه‌ای,28410925393084.0,0.001147
1404-Q4,زمستان 1404,سایر مدیران,کالایی (طلا و ...),2724620715462428.0,0.109989
1404-Q4,زمستان 1404,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,15905233957021.0,0.000642
1404-Q4,زمستان 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,277250889831894.0,0.011192
1404-Q4,زمستان 1404,سبد گردان اقتصاد بیدار,سهامی,19246829066859.0,0.000777
1404-Q4,زمستان 1404,سبد گردان اقتصاد بیدار,سهامی - اهرمی,63365259608781.0,0.002558
1404-Q4,زمستان 1404,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),49723474349945.0,0.002007
1404-Q4,زمستان 1404,سبد گردان کاریزما,اختصاصی بازارگردانی,43252232674100.0,0.001746
1404-Q4,زمستان 1404,سبد گردان کاریزما,بازنشستگی تکمیلی,7621819350894.0,0.000308
1404-Q4,زمستان 1404,سبد گردان کاریزما,تضمین اصل سرمایه,5892160983368.0,0.000238
1404-Q4,زمستان 1404,سبد گردان کاریزما,درآمد ثابت,433840359976040.0,0.017514
1404-Q4,زمستان 1404,سبد گردان کاریزما,سهامی,11162576828161.0,0.000451
1404-Q4,زمستان 1404,سبد گردان کاریزما,سهامی - اهرمی,209555162429576.0,0.008459
1404-Q4,زمستان 1404,سبد گردان کاریزما,سهامی - بخشی,7880027602619.0,0.000318
1404-Q4,زمستان 1404,سبد گردان کاریزما,سهامی - شاخصی,4222718985534.0,0.00017
1404-Q4,زمستان 1404,سبد گردان کاریزما,صندوق در صندوق,1284820722346.0,5.2e-05
1404-Q4,زمستان 1404,سبد گردان کاریزما,مختلط,13745722016387.0,0.000555
1404-Q4,زمستان 1404,سبد گردان کاریزما,کالایی (طلا و ...),503065165865144.0,0.020308
1404-Q4,زمستان 1404,سبدگردان آگاه,اختصاصی بازارگردانی,36824852940698.0,0.001487
1404-Q4,زمستان 1404,سبدگردان آگاه,املاک و مستغلات,5547854569687.0,0.000224
1404-Q4,زمستان 1404,سبدگردان آگاه,بازنشستگی تکمیلی,8158704639608.0,0.000329
1404-Q4,زمستان 1404,سبدگردان آگاه,درآمد ثابت,468972938365876.0,0.018932
1404-Q4,زمستان 1404,سبدگردان آگاه,سهامی,52742214316641.0,0.002129
1404-Q4,زمستان 1404,سبدگردان آگاه,سهامی - اهرمی,48930062345525.0,0.001975
1404-Q4,زمستان 1404,سبدگردان آگاه,سهامی - بخشی,27151478321762.0,0.001096
1404-Q4,زمستان 1404,سبدگردان آگاه,مختلط,569760645126.0,2.3e-05
1404-Q4,زمستان 1404,سبدگردان آگاه,کالایی (طلا و ...),348102065643348.0,0.014052
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,18650283874111.0,0.000753
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,جسورانه,611991234642.0,2.5e-05
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,خصوصی,1315794928398.0,5.3e-05
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,درآمد ثابت,272989081849443.0,0.01102
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,سهامی,14361200965255.0,0.00058
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,سهامی - اهرمی,130048198033807.0,0.00525
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,سهامی - بخشی,18034882308532.0,0.000728
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,سهامی - شاخصی,9395617079523.0,0.000379
1404-Q4,زمستان 1404,سبدگردان توسعه فیروزه,کالایی (طلا و ...),97419320036475.0,0.003933
1404-Q4,زمستان 1404,سبدگردان فارابی,اختصاصی بازارگردانی,30182963421045.0,0.001218
1404-Q4,زمستان 1404,سبدگردان فارابی,درآمد ثابت,259174605963091.0,0.010463
1404-Q4,زمستان 1404,سبدگردان فارابی,سهامی,10947519647639.0,0.000442
1404-Q4,زمستان 1404,سبدگردان فارابی,سهامی - اهرمی,64643987664210.0,0.00261
1404-Q4,زمستان 1404,سبدگردان فارابی,سهامی - بخشی,4852181258512.0,0.000196
1404-Q4,زمستان 1404,سبدگردان فارابی,کالایی (طلا و ...),77001633481995.0,0.003108
1404-Q4,زمستان 1404,سبدگردان مفید,اختصاصی بازارگردانی,80030454553426.0,0.003231
1404-Q4,زمستان 1404,سبدگردان مفید,بازنشستگی تکمیلی,37326018245361.0,0.001507
1404-Q4,زمستان 1404,سبدگردان مفید,تضمین اصل سرمایه,12782016422393.0,0.000516
1404-Q4,زمستان 1404,سبدگردان مفید,درآمد ثابت,1703161326276570.0,0.068754
1404-Q4,زمستان 1404,سبدگردان مفید,سهامی,272976576350976.0,0.01102
1404-Q4,زمستان 1404,سبدگردان مفید,سهامی - اهرمی,99703236925031.0,0.004025
1404-Q4,زمستان 1404,سبدگردان مفید,سهامی - بخشی,9345922162618.0,0.000377
1404-Q4,زمستان 1404,سبدگردان مفید,سهامی - شاخصی,20321524351740.0,0.00082
1404-Q4,زمستان 1404,سبدگردان مفید,مختلط,2278413533533.0,9.2e-05
1404-Q4,زمستان 1404,سبدگردان مفید,کالایی (طلا و ...),2141083377802569.0,0.086433
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,53635250277361.0,0.002165
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,342768698695462.0,0.013837
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,سهامی,37125938841122.0,0.001499
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,49690128822677.0,0.002006
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,12876475135023.0,0.00052
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,مختلط,62421486866097.0,0.00252
1404-Q4,زمستان 1404,مشاور سرمایه گذاری ترنج,کالایی (طلا و ...),31347458931789.0,0.001265
1405-Q1,بهار 1405,سایر مدیران,اختصاصی بازارگردانی,3671763144941187.0,0.12183
1405-Q1,بهار 1405,سایر مدیران,املاک و مستغلات,112917347921076.0,0.003747
1405-Q1,بهار 1405,سایر مدیران,بازنشستگی تکمیلی,39383357878265.0,0.001307
1405-Q1,بهار 1405,سایر مدیران,تضمین اصل سرمایه,28060315528855.0,0.000931
1405-Q1,بهار 1405,سایر مدیران,جسورانه,11215855938109.0,0.000372
1405-Q1,بهار 1405,سایر مدیران,خصوصی,20215213289556.0,0.000671
1405-Q1,بهار 1405,سایر مدیران,درآمد ثابت,1.1594905384125012e+16,0.38472
1405-Q1,بهار 1405,سایر مدیران,سهامی,614433162572583.0,0.020387
1405-Q1,بهار 1405,سایر مدیران,سهامی - اهرمی,49443394968952.0,0.001641
1405-Q1,بهار 1405,سایر مدیران,سهامی - بخشی,965492007818365.0,0.032035
1405-Q1,بهار 1405,سایر مدیران,سهامی - شاخصی,41281058472350.0,0.00137
1405-Q1,بهار 1405,سایر مدیران,صندوق در صندوق,18140912813182.0,0.000602
1405-Q1,بهار 1405,سایر مدیران,مختلط,36778985871943.0,0.00122
1405-Q1,بهار 1405,سایر مدیران,پروژه‌ای,28408525589117.0,0.000943
1405-Q1,بهار 1405,سایر مدیران,کالایی (طلا و ...),2709691298654321.0,0.089908
1405-Q1,بهار 1405,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,36303418133536.0,0.001205
1405-Q1,بهار 1405,سبد گردان اقتصاد بیدار,درآمد ثابت,475457648096183.0,0.015776
1405-Q1,بهار 1405,سبد گردان اقتصاد بیدار,سهامی,24789439425827.0,0.000823
1405-Q1,بهار 1405,سبد گردان اقتصاد بیدار,سهامی - اهرمی,92138153977596.0,0.003057
1405-Q1,بهار 1405,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),65364615949902.0,0.002169
1405-Q1,بهار 1405,سبد گردان کاریزما,اختصاصی بازارگردانی,30059404063764.0,0.000997
1405-Q1,بهار 1405,سبد گردان کاریزما,املاک و مستغلات,7523404463617.0,0.00025
1405-Q1,بهار 1405,سبد گردان کاریزما,بازنشستگی تکمیلی,8878068304886.0,0.000295
1405-Q1,بهار 1405,سبد گردان کاریزما,تضمین اصل سرمایه,7090117303863.0,0.000235
1405-Q1,بهار 1405,سبد گردان کاریزما,درآمد ثابت,597831928914476.0,0.019836
1405-Q1,بهار 1405,سبد گردان کاریزما,سهامی,16965213611448.0,0.000563
1405-Q1,بهار 1405,سبد گردان کاریزما,سهامی - اهرمی,267701830941823.0,0.008882
1405-Q1,بهار 1405,سبد گردان کاریزما,سهامی - بخشی,18814074577445.0,0.000624
1405-Q1,بهار 1405,سبد گردان کاریزما,سهامی - شاخصی,9397772031274.0,0.000312
1405-Q1,بهار 1405,سبد گردان کاریزما,صندوق در صندوق,4200555939836.0,0.000139
1405-Q1,بهار 1405,سبد گردان کاریزما,مختلط,17161098261124.0,0.000569
1405-Q1,بهار 1405,سبد گردان کاریزما,کالایی (طلا و ...),449272067983918.0,0.014907
1405-Q1,بهار 1405,سبدگردان آگاه,اختصاصی بازارگردانی,55931657702849.0,0.001856
1405-Q1,بهار 1405,سبدگردان آگاه,املاک و مستغلات,5909895756344.0,0.000196
1405-Q1,بهار 1405,سبدگردان آگاه,بازنشستگی تکمیلی,11067513687339.0,0.000367
1405-Q1,بهار 1405,سبدگردان آگاه,درآمد ثابت,620348349505409.0,0.020583
1405-Q1,بهار 1405,سبدگردان آگاه,سهامی,92486050330195.0,0.003069
1405-Q1,بهار 1405,سبدگردان آگاه,سهامی - اهرمی,66933609285302.0,0.002221
1405-Q1,بهار 1405,سبدگردان آگاه,سهامی - بخشی,42833419444950.0,0.001421
1405-Q1,بهار 1405,سبدگردان آگاه,مختلط,754131920232.0,2.5e-05
1405-Q1,بهار 1405,سبدگردان آگاه,کالایی (طلا و ...),322736662399205.0,0.010708
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,25659763324815.0,0.000851
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,جسورانه,611384950041.0,2e-05
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,خصوصی,1343754895155.0,4.5e-05
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,درآمد ثابت,350978180040774.0,0.011645
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,سهامی,18406855298345.0,0.000611
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,سهامی - اهرمی,176198266705152.0,0.005846
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,سهامی - بخشی,33248338385034.0,0.001103
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,سهامی - شاخصی,17882662787644.0,0.000593
1405-Q1,بهار 1405,سبدگردان توسعه فیروزه,کالایی (طلا و ...),144525598535480.0,0.004795
1405-Q1,بهار 1405,سبدگردان فارابی,اختصاصی بازارگردانی,45857941673639.0,0.001522
1405-Q1,بهار 1405,سبدگردان فارابی,درآمد ثابت,310551498236015.0,0.010304
1405-Q1,بهار 1405,سبدگردان فارابی,سهامی,21852434083905.0,0.000725
1405-Q1,بهار 1405,سبدگردان فارابی,سهامی - اهرمی,85656401476324.0,0.002842
1405-Q1,بهار 1405,سبدگردان فارابی,سهامی - بخشی,6058096922645.0,0.000201
1405-Q1,بهار 1405,سبدگردان فارابی,کالایی (طلا و ...),93709591338293.0,0.003109
1405-Q1,بهار 1405,سبدگردان مفید,اختصاصی بازارگردانی,97396361637648.0,0.003232
1405-Q1,بهار 1405,سبدگردان مفید,بازنشستگی تکمیلی,47636303062145.0,0.001581
1405-Q1,بهار 1405,سبدگردان مفید,تضمین اصل سرمایه,25372613029205.0,0.000842
1405-Q1,بهار 1405,سبدگردان مفید,درآمد ثابت,1960935465745274.0,0.065064
1405-Q1,بهار 1405,سبدگردان مفید,سهامی,431281987443052.0,0.01431
1405-Q1,بهار 1405,سبدگردان مفید,سهامی - اهرمی,129346306817747.0,0.004292
1405-Q1,بهار 1405,سبدگردان مفید,سهامی - بخشی,14077032957319.0,0.000467
1405-Q1,بهار 1405,سبدگردان مفید,سهامی - شاخصی,32328060545636.0,0.001073
1405-Q1,بهار 1405,سبدگردان مفید,مختلط,3540638190580.0,0.000117
1405-Q1,بهار 1405,سبدگردان مفید,کالایی (طلا و ...),2009542206968393.0,0.066677
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,80502523305412.0,0.002671
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,درآمد ثابت,407416785020205.0,0.013518
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,سهامی,56085642370120.0,0.001861
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,77650195070667.0,0.002576
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,صندوق در صندوق,10192242863435.0,0.000338
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,مختلط,61191673480799.0,0.00203
1405-Q1,بهار 1405,مشاور سرمایه گذاری ترنج,کالایی (طلا و ...),71407639074761.0,0.002369
1405-Q2,تابستان 1405,سایر مدیران,اختصاصی بازارگردانی,3808638752154867.0,0.118986
1405-Q2,تابستان 1405,سایر مدیران,املاک و مستغلات,111881663191581.0,0.003495
1405-Q2,تابستان 1405,سایر مدیران,بازنشستگی تکمیلی,41048574291328.0,0.001282
1405-Q2,تابستان 1405,سایر مدیران,تضمین اصل سرمایه,28734597906100.0,0.000898
1405-Q2,تابستان 1405,سایر مدیران,جسورانه,13180753193452.0,0.000412
1405-Q2,تابستان 1405,سایر مدیران,خصوصی,20994477492341.0,0.000656
1405-Q2,تابستان 1405,سایر مدیران,درآمد ثابت,1.2013181822343712e+16,0.375306
1405-Q2,تابستان 1405,سایر مدیران,سهامی,644509343817111.0,0.020135
1405-Q2,تابستان 1405,سایر مدیران,سهامی - اهرمی,53514775758467.0,0.001672
1405-Q2,تابستان 1405,سایر مدیران,سهامی - بخشی,1024551106815805.0,0.032008
1405-Q2,تابستان 1405,سایر مدیران,سهامی - شاخصی,41324902108772.0,0.001291
1405-Q2,تابستان 1405,سایر مدیران,صندوق در صندوق,19005180372255.0,0.000594
1405-Q2,تابستان 1405,سایر مدیران,مختلط,37571521430281.0,0.001174
1405-Q2,تابستان 1405,سایر مدیران,پروژه‌ای,28408525589117.0,0.000888
1405-Q2,تابستان 1405,سایر مدیران,کالایی (طلا و ...),3031210180230082.0,0.094699
1405-Q2,تابستان 1405,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,36509119174058.0,0.001141
1405-Q2,تابستان 1405,سبد گردان اقتصاد بیدار,درآمد ثابت,501095043012415.0,0.015655
1405-Q2,تابستان 1405,سبد گردان اقتصاد بیدار,سهامی,24862112517833.0,0.000777
1405-Q2,تابستان 1405,سبد گردان اقتصاد بیدار,سهامی - اهرمی,102688038349599.0,0.003208
1405-Q2,تابستان 1405,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),79045976724653.0,0.002469
1405-Q2,تابستان 1405,سبد گردان کاریزما,اختصاصی بازارگردانی,34218123554143.0,0.001069
1405-Q2,تابستان 1405,سبد گردان کاریزما,املاک و مستغلات,7574222435227.0,0.000237
1405-Q2,تابستان 1405,سبد گردان کاریزما,بازنشستگی تکمیلی,9639176886621.0,0.000301
1405-Q2,تابستان 1405,سبد گردان کاریزما,تضمین اصل سرمایه,7558012295991.0,0.000236
1405-Q2,تابستان 1405,سبد گردان کاریزما,درآمد ثابت,642193014534277.0,0.020063
1405-Q2,تابستان 1405,سبد گردان کاریزما,سهامی,17272281603405.0,0.00054
